museo_id,museo_nombre,museo_tematica_n1,museo_fecha_fundacion,museo_adscripcion,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,museo_calle_numero,museo_colonia,museo_cp,museo_telefono1,pagina_web,pagina_web2,email,twitter,gmaps_longitud,gmaps_latitud,link_sic,fecha_mod
1458,Museo de la Katrina,Arte,02/11/2009,"Complejo Museográfico Cultura y Tradiciones en Movimiento/Amigos del Museo de las Catrinas, A.C.",5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Allende Sur 720,Centro,25000,(844) 414 31 48,,https://es-la.facebook.com/pg/MuseolaKatrina/about/?ref=page_internal,museodelacatrina@hotmail.com,,-101.00322,25.41658,http://sic.gob.mx/ficha.php?table=museo&table_id=1458,02/02/2021 03:35
890,Museo Rubén Herrera,Arte,05/04/2002,Gobierno Municipal de Saltillo,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,General Victoriano Cepeda 105,Centro,25000,(844) 420 98 23,,,ciudadmagdala@gmail.com; m.rubenherrera@gmail.com,,-100.99802,25.42059,http://sic.gob.mx/ficha.php?table=museo&table_id=890,03/08/2018 06:22
1423,Museo del Sarape y Trajes Mexicanos,Arte,23/06/2008,Secretaría de Cultura de Coahuila,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Allende Sur 160,Centro,25000,(844) 481 69 00,,https://es-la.facebook.com/Museo-del-Sarape-y-Trajes-Mexicanos-1555933317964495/,direccion@museodelsarape.com.mx,,-101.00172,25.42099,http://sic.gob.mx/ficha.php?table=museo&table_id=1423,14/08/2018 05:40
1539,Museo de Artes Gráficas (MAG),Arte,29/03/2012,Secretaría de Cultura de Coahuila,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Xicoténcatl 264,Centro,25000,(844) 414 17 81,,,magsaltillo1@gmail.com,,-101.00656,25.42232,http://sic.gob.mx/ficha.php?table=museo&table_id=1539,23/08/2019 07:03
1628,Recinto del Patrimonio Cultural Universitario,Arte,26/10/2007,Universidad Autónoma de Coahuila,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Hidalgo Norte 211,Centro Histórico,25000,(844) 410 97 05,http://www.recintodelpatrimonioculturaluniversitario.uadec.mx/,,recintouadec@hotmail.com,,-100.99995,25.42241,http://sic.gob.mx/ficha.php?table=museo&table_id=1628,10/03/2017 13:48
1634,Pinacoteca  Artemio de Valle Arizpe,Arte,01/01/1918,Universidad Autónoma de Coahuila/Ateneo Fuente,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Venustiano Carranza esq. Av. Universidad s/n,Col. República Oriente,25280,(844) 415 75 72,,,,,-100.99127,25.44046,http://sic.gob.mx/ficha.php?table=museo&table_id=1634,13/12/2018 06:58
1635,Sala de Arte Colonial Artemio del Valle Arizpe ,Arte,01/09/1933,Universidad Autónoma de Coahuila/Escuela de Bachilleres Ateneo Fuente,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Blvd. Venustiano Carranza s/n esq. Av. Universidad,Col. República Oriente,25280,(844) 415 75 72,,,erikafloresp@gmail.com,,-100.9913,25.44043,http://sic.gob.mx/ficha.php?table=museo&table_id=1635,03/08/2018 06:11
1835,Museo de Arte Sacro de la parroquia de Santiago Apostol,Arte,1000-01-01,,5,Coahuila de Zaragoza,36,Viesca,1,Viesca,Venustiano Carranza s/n,Centro,27480,(671) 764 0221,,,,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1835,10/03/2017 12:47
896,Museo del Desierto,Ciencia y tecnologia,25/11/1999,"Amigos del Desierto de Coahuila, A.C.",5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Carlos Abedrop Dávila 3745,"Parque las Maravillas, Centro Metropolitano",25022,(844) 986 90 00,http://www.museodeldesierto.org,,contacto@museodeldesierto.org,museodeldesiert,-100.96367,25.41365,http://sic.gob.mx/ficha.php?table=museo&table_id=896,12/04/2021 06:51
85,Museo Paleontológico de Rincón Colorado,Ciencia y tecnologia,01/05/1988,Ayuntamiento de de General Cepeda,5,Coahuila de Zaragoza,11,General Cepeda,58,Rincón Colorado,Km. 43.5 de la carretera Saltillo-Torreón,,25950,(842) 425 01 91,,,,,-101.33878,25.51413,http://sic.gob.mx/ficha.php?table=museo&table_id=85,11/07/2019 04:44
1322,Museo del Algodón,Ciencia y tecnologia,23/10/2008,Ayuntamiento de Torreón,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,Av. Juárez 1760,Centro,27000,871 716 3679,,https://www.facebook.com/MuseoDelAlgodon/,museodelalgodon@hotmail.com,,-103.46818,25.53688,http://sic.gob.mx/ficha.php?table=museo&table_id=1322,24/09/2020 06:57
1643,Museo de Paleontología de la Benemérita Escuela Normal de Coahuila,Ciencia y tecnologia,01/02/1909,Gobierno del Estado de Coahuila/Sistema Estatal de Información Educativa,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Calz. de los Maestros 858,Centro Histórico,25000,(844) 412 82 73,http://www.benc.sepc.edu.mx/museos/index_museos_benc.html,,museosbenc@gmail.com,,-101.00824,25.42714,http://sic.gob.mx/ficha.php?table=museo&table_id=1643,07/03/2019 08:52
1156,Museo de los Metales,Ciencia y tecnologia,25/09/2007,Grupo Industrial Peñoles,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,Blvd. Laguna 3200 Pte.,Col. Metalúrgica,27370,(871) 729 55 00 ext. 7030,http://www.museodelosmetales.com.mx/,,museo_metales@penoles.com.mx,,-103.4445,25.52265,http://sic.gob.mx/ficha.php?table=museo&table_id=1156,10/10/2019 06:55
956,Museo Paleontológico de la Laguna,Ciencia y tecnologia,01/12/1995,"Península de Coahuila, A.C.",5,Coahuila de Zaragoza,35,Torreón,1,Torreón,Av. Juárez 580 Pte.,Centro,27000,(871) 240 86 26,https://www.museopal.org.mx/,,gquiroz@museopal.org.mx,,-103.45572,25.53832,http://sic.gob.mx/ficha.php?table=museo&table_id=956,26/09/2018 04:54
1671,Planetarium Torreón,Ciencia y tecnologia,01/02/2014,"Planetario Torreón, A.C.",5,Coahuila de Zaragoza,35,Torreón,1,Torreón,"Blvd. Juan Pablo II s/n, Bosque Urbano (Antiguo Parque Las Etnias)",Las Etnias,27058,(871) 732 29 66,http://www.planetariumtorreon.com,https://www.facebook.com/pages/Planetarium-Torre%C3%B3n/301042529952343?fref=nf,carmen@planetariumtorreon.com,,-103.39067,25.55047,http://sic.gob.mx/ficha.php?table=museo&table_id=1671,25/09/2018 09:00
954,Museo de Historia Natural Profr. Rafael Bernardo Narro Rodriguez ,Ciencia y tecnologia,1867-10-25,Universidad Autónoma de Coahuila/Ateneo Fuente,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Blvd. Venustiano Carranza esq. Av. Universidad s/n,Col. República Oriente,25280,(844) 415 75 72 ext. 112,,,miguelrdzc@hotmail.com,,-100.99131,25.44041,http://sic.gob.mx/ficha.php?table=museo&table_id=954,02/08/2018 08:22
1840,Museo de Paleontología de Múzquiz,Ciencia y tecnologia,1000-01-01,,5,Coahuila de Zaragoza,20,Múzquiz,1,Ciudad Melchor Múzquiz,5 de mayo 413,Centro,26340,(864) 616 48 00,,https://www.facebook.com/MuseoDeMuzquiz/,,,-101.51702,27.87488,http://sic.gob.mx/ficha.php?table=museo&table_id=1840,25/10/2017 11:45
894,Museo de las Aves de México,Ciencia y tecnologia,15/11/1993,,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Miguel Hidalgo 151,Centro,25000,(844) 414 01 67,https://musave.org/,https://www.facebook.com/museodelasavesdemexico/timeline,informes@museodelasaves.org,,-101.00233,25.41651,http://sic.gob.mx/ficha.php?table=museo&table_id=894,25/09/2018 06:23
1822,Museo del Vino. Casa Madero,Especializado,01/01/1970,"Casa Madero, S.A. de C.V.",5,Coahuila de Zaragoza,24,Parras,1,Parras de la Fuente,Carretera Paila-Parras km. 18.5,Hacieda San Lorenzo,27980,(842) 422 0100 ext. 108,,,tienda@madero.com.mx,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1822,21/06/2018 12:58
1641,Museo de la Muñeca ,Especializado,30/04/2013,"Complejo Museográfico Cultura y Tradiciones en Movimiento, A.C.",5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Ignacio Allende Sur 720 altos,Centro,25000,(844) 427 62 32,,https://es-la.facebook.com/mumusalt/,museodelacatrina@hotmail.com ,,-101.00316,25.41643,http://sic.gob.mx/ficha.php?table=museo&table_id=1641,07/01/2019 03:43
1304,Museo de la Cultura Taurina,Especializado,25/07/2009,Secretaría de Cultura de Coahuila,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Xicoténcatl 283,Centro,25000,(844) 410 20 21,,http://www.sedeturcoahuila.gob.mx/inicio/?p=154,museodelaculturataurina283@gmail.com,,-101.00625,25.42199,http://sic.gob.mx/ficha.php?table=museo&table_id=1304,18/09/2019 05:39
1305,Museo José Ángel Villarreal,Historia,06/10/1993,Ayuntamiento de Acuña,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,Blvd. Adolfo López Mateos s/n ,Col. Benito Juárez,26230,(877) 773 30 29,,,direcciondearteyculturaacuna@gmail.com,,-100.94063,29.33027,http://sic.gob.mx/ficha.php?table=museo&table_id=1305,10/03/2017 13:31
1838,Museo Cultural de Arteaga,Historia,23/03/2004,Ayuntamiento de Arteaga/Centro Cultural Coronel Lucio Dávila Rumayor,5,Coahuila de Zaragoza,4,Arteaga,1,Arteaga,Miguel Hidalgo y Costilla 6 Poniente Norte,Col. Jardín,22350,"(844) 483 00 82, 483 00 33 ext. 127",,,"culturadearteaga@hotmail.com, museoculturaldearteaga@live.com.mx",,-100.85008,25.45051,http://sic.gob.mx/ficha.php?table=museo&table_id=1838,19/10/2018 09:52
1686,Museo Emilio Indio Fernández,Historia,20/04/2005,Ayuntamiento de Juárez,5,Coahuila de Zaragoza,15,Juárez,1,Juárez,Juárez s/n,Centro,20450,861 613 52 69,,,chucho_corona@hotmail.com,,-100.72775,27.6069,http://sic.gob.mx/ficha.php?table=museo&table_id=1686,26/04/2021 05:24
68,Museo El Polvorín,Historia,12/08/1977,Ayuntamiento de Monclova,5,Coahuila de Zaragoza,18,Monclova,1,Monclova,Ocampo s/n,Centro,25700,(866) 633 17 45,,,museo_elpolvorin@hotmail.com; arteycultura@monclova.gob.mx,,-101.41869,26.89465,http://sic.gob.mx/ficha.php?table=museo&table_id=68,25/09/2018 05:01
57,Museo Histórico de Múzquiz,Historia,20/11/1984,Ayuntamiento de Múzquiz,5,Coahuila de Zaragoza,20,Múzquiz,1,Ciudad Melchor Múzquiz,Hidalgo 205,Centro,26340,(861) 616 69 68,,https://www.facebook.com/Museo-Historico-de-M%C3%BAzquiz-194655494471148/,museomuzquiz@hotmail.com,,-101.51498,27.87655,http://sic.gob.mx/ficha.php?table=museo&table_id=57,24/09/2018 07:19
1836,Museo de la Frontera Norte,Historia,20/06/2016,Ayuntamiento de Piedras Negras,5,Coahuila de Zaragoza,25,Piedras Negras,1,Piedras Negras,Abasolo 508,Centro,26000,(878) 782 83 60,,https://www.facebook.com/museofronteranorte/?fref=ts,mfronteranorte@gmail.com,MFronteraNorte,-100.51452,28.70627,http://sic.gob.mx/ficha.php?table=museo&table_id=1836,25/09/2018 05:49
188,Museo de la Moneda,Historia,11/11/2005,Ayuntamiento de Torreón,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,Av. Morelos 1217 Pte.,Centro Histórico,27000,(871) 500 71 11,,,museodelamoneda@hotmail.com; tensygarza07@yahoo.com.mx,,-103.46222,25.5393,http://sic.gob.mx/ficha.php?table=museo&table_id=188,17/12/2018 09:07
955,Museo del Ferrocarril,Historia,07/11/1998,Ayuntamiento de Torreón,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,Blvd. Revolución 1275 Pte.,Antigua Aceitera,27000,871 712 23 12,,http://www.mexicodesconocido.com.mx/museo-del-ferrocarril-en-la-ciudad-de-torreon-coahuila.html,museoferrocarriltorreon@gmail.com,,-103.46166,25.53521,http://sic.gob.mx/ficha.php?table=museo&table_id=955,24/09/2020 06:34
959,Museo Histórico de la Ciudad. Casa del Cerro,Historia,11/02/1994,Ayuntamiento de Torreón,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,Calz. Industria s/n,Col. Durangueña,27000,(871) 716 50 72,,,museocasadelcerro.direccion@gmail.com,museocasadelcerro,-103.46679,25.53357,http://sic.gob.mx/ficha.php?table=museo&table_id=959,18/09/2019 05:44
1678,Museo del Centro Cultural Ernesto Julio Teissier Flores,Historia,24/11/2005,Ayuntamiento de Zaragoza,5,Coahuila de Zaragoza,38,Zaragoza,1,Zaragoza,Venustiano Carranza 304,Centro,26450,(862) 626 10 39,,,ccejulioteissier@hotmail.com,,-100.92317,28.49421,http://sic.gob.mx/ficha.php?table=museo&table_id=1678,12/01/2021 10:23
1632,Museo de los Presidentes Coahuilenses ,Historia,28/10/2010,Gobierno del Estado de Coahuila,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo, Nicolás Bravo Sur 264  esq. Juan Antonio de la Fuente,Centro Histórico,25000,(844) 410 72 51,http://www.museopresidentes.mx,,visitasguiadas@museopresidentes.org.mx ,,-100.99991,25.41985,http://sic.gob.mx/ficha.php?table=museo&table_id=1632,24/09/2018 07:32
1702,Museo de Ocampo,Historia,22/06/1997,Municipio de Ocampo,5,Coahuila de Zaragoza,23,Ocampo,1,Ocampo,Zaragoza s/n,Centro,27500,869 695 00 80,,,ram_saldana@hotmail.com,,-102.39673,27.31351,http://sic.gob.mx/ficha.php?table=museo&table_id=1702,20/04/2021 08:33
1630,Museo de Historia Atlahuaco,Historia,23/03/2003,Particular,5,Coahuila de Zaragoza,11,General Cepeda,1,General Cepeda,Francisco I. Madero esq.  Juárez,Centro,25950,(842) 425 03 25,,,atlahuacomuseo@gmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1630,23/08/2019 07:30
1642,Museo de Catón,Historia,27/02/1997,Particular,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,General Cepeda Sur 443,Centro Histórico,25000,(844) 412 82 12,,http://www.radioconcierto.org.mx/?section=museo,luzmariafuentes@radioconcierto.org.mx,,-100.99962,25.4177,http://sic.gob.mx/ficha.php?table=museo&table_id=1642,25/09/2018 04:32
1827,Fuerte de San Pedro de Gigedo,Historia,01/01/2007,Particular,5,Coahuila de Zaragoza,37,Villa Unión,1,Villa Unión,Jiménez Norte 1202 Nte.,Centro,26600,(662) 100 81 95,,https://www.facebook.com/FuerteDeSanPedroDeGigedo/,casafuerte1749@hotmail.com,,-100.73398,28.23153,http://sic.gob.mx/ficha.php?table=museo&table_id=1827,15/11/2018 06:28
1636,Museo de la  Batalla de la Angostura,Historia,14/01/2008,"Patronato del Museo Batalla de la Angostura, A.C.",5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Nicolás Bravo 120,Centro Histórico,25000,(844) 410 82 05,,https://www.facebook.com/pages/MUSEO-DE-LA-BATALLA-DE-LA-ANGOSTURA/343073852316,museoangostura.47@gmail.com,,-100.99957,25.42105,http://sic.gob.mx/ficha.php?table=museo&table_id=1636,25/09/2018 05:26
96,Museo Casa Venustiano Carranza,Historia,29/12/1959,Secretaría de Cultura de Coahuila,5,Coahuila de Zaragoza,7,Cuatro Ciénegas,1,Cuatro Ciénegas de Carranza,Pte. Carranza Nte. 105,Centro,27640,(869) 696 13 75,,,museovczac.cienega@hotmail.com,,-102.06729,26.98752,http://sic.gob.mx/ficha.php?table=museo&table_id=96,18/09/2019 05:28
1685,Museo de Francisco Villa,Historia,12/11/2010,Secretaría de Cultura de Coahuila,5,Coahuila de Zaragoza,28,Sabinas,1,Sabinas,Emilio Carranza esq. Gómez Farías,Centro,26700,(861) 612 91 34,,,cultura_sabinas@hotmail.com,,-101.11807,27.84955,http://sic.gob.mx/ficha.php?table=museo&table_id=1685,12/01/2021 09:15
1422,Museo del Palacio,Historia,24/07/2009,Secretaría de Cultura de Coahuila,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,"Juárez e Hidalgo s/n, planta baja",Centro,25000,(844) 411 85 00,,http://www.xib.mx/portfolio/museo-del-palacio-saltillo-coahuila-2/,corelaav@outlook.com; minagarlo47@gmail.com,,-101.0009,25.42205,http://sic.gob.mx/ficha.php?table=museo&table_id=1422,25/09/2018 08:21
1424,Museo del Normalismo,Historia,03/05/2008,Secretaría de Cultura de Coahuila,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Paseo de los Maestros 836,Centro,25000,(844) 481 68 90,,https://es-la.facebook.com/museo.delnormalismo/,museodelnormalismo@hotmail.com,,-101.0074,25.4266,http://sic.gob.mx/ficha.php?table=museo&table_id=1424,22/04/2019 05:46
1466,Museo de la Revolución Mexicana,Historia,25/10/2010,Secretaría de Cultura de Coahuila,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Hidalgo Sur 167,Centro,25000,(844) 410 47 94,,,patrimoniocultural2013@hotmail.com,,-101.00053,25.42039,http://sic.gob.mx/ficha.php?table=museo&table_id=1466,20/11/2019 05:20
1235,Museo Madero. Centenario de la Revolución,Historia,08/09/2008,Secretaría de Cultura de Coahuila,5,Coahuila de Zaragoza,33,San Pedro,1,San Pedro,Av. Hidalgo s/n,Centro,27800,(872) 772 83 52,https://www.coahuilacultura.gob.mx/,,museomadero@hotmail.com,,-102.9812,25.75869,http://sic.gob.mx/ficha.php?table=museo&table_id=1235,29/05/2019 06:32
1277,Museo de la Revolución de Torreón,Historia,02/10/2007,Secretaría de Cultura de Coahuila,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,Av. Lerdo de Tejada 1029,Centro,27000,(871) 722 69 22,,http://www.sedeturcoahuila.gob.mx/inicio/?p=241,mdrvisitas@gmail.com,,-103.43698,25.555,http://sic.gob.mx/ficha.php?table=museo&table_id=1277,18/09/2019 05:40
470,Museo Coahuila y Texas,Historia,04/05/1993,Secretaría de Cultura de Coahuila/Ayuntamiento de Monclova,5,Coahuila de Zaragoza,18,Monclova,1,Monclova,Ermita s/n,Sector El Pueblo,25700,(866) 633 46 92,,http://www.sedeturcoahuila.gob.mx/inicio/?p=1156; http://www.comfortinnmonclova.com/esp/coahuilaytexas.htm,museocoahytexas@hotmail.com; arteycultura@monclova.gob.mx,,-101.4155,26.90725,http://sic.gob.mx/ficha.php?table=museo&table_id=470,25/09/2018 04:50
891,Sala Museográfica del Recinto de Juárez,Historia,21/03/1977,Secretaría de Educación del Estado de Coahuila,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Juárez 186,Centro,25000,(844) 412 54 12,,,berza36@hotmail.com; recintodejuarez.saltillo@hotmail.com,,-100.99959,25.4211,http://sic.gob.mx/ficha.php?table=museo&table_id=891,10/03/2017 13:51
33,Museo Juarista,Historia,04/09/1963,Secretaría de Educación Pública del Estado de Coahuila,5,Coahuila de Zaragoza,17,Matamoros,1,Matamoros,Zaragoza,Ejido Congregación Hidalgo,27468,(871) 749 10 00,,http://www.facebook.com/pages/Museo-Juarista/207489912633275,info@museojuarista.com.mx,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=33,26/09/2018 04:44
1640,Museo Madero Espiritista,TND,12/03/2013,"Complejo Museográfico Cultura y Tradiciones en Movimiento, A.C.",5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Ignacio Allende Sur 720,Centro,25000,(844) 414 31 48,,,museodelacatrina@hotmail.com ,,-101.00385,25.41657,http://sic.gob.mx/ficha.php?table=museo&table_id=1640,29/08/2018 06:16
1837,Museo del Niño El Chapulín,TND,01/09/2015,Gobierno Municipal,5,Coahuila de Zaragoza,25,Piedras Negras,1,Piedras Negras,Zaragoza s/n,Centro,26020,878 108 7936,,,,,-100.5137,28.70509,http://sic.gob.mx/ficha.php?table=museo&table_id=1837,11/01/2021 05:05
1832,Museo Ejido San Juan de Boquillas,TND,1000-01-01,,5,Coahuila de Zaragoza,7,Cuatro Ciénegas,1,Cuatro Ciénegas de Carranza,"Carretera Cuatro Ciénegas - Monclova, Km. 15",Ejido San Juan de Boquillas,27650,(869) 696 12 24,,,,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1832,10/03/2017 13:20
1884,Museo de la Casa de la Cultura de Cuatro Ciénegas,,05/10/1994,"Casa de la Cultura Cuatro Ciénegas, A.C.",5,Coahuila de Zaragoza,7,Cuatro Ciénegas,1,Cuatro Ciénegas de Carranza,Hidalgo 401 Pte.,Zona Centro,27640,(869) 696 17 17,https://www.facebook.com/casadelacultura.cuatrocienegas,,cotibaca@hotmail.com,,-102.06953,26.98558,http://sic.gob.mx/ficha.php?table=museo&table_id=1884,14/11/2018 07:24
2060,Salas Carranza,,01/01/2013,Secretaría de Cultura de Coahuila,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Juárez y Zaragoza s/n,Zona Centro,,(844) 411 8500,,,,,-101.00098,25.42182,http://sic.gob.mx/ficha.php?table=museo&table_id=2060,31/10/2018 06:11
2065,Museo del Centro Cultural Nancy Cárdenas,,01/01/1903,Secretaría de Cultura del Estado de Coahuila,5,Coahuila de Zaragoza,24,Parras,1,Parras de la Fuente,Allende 202 Pte.,Centro,27980,(842) 422 24 67 ,https://coahuila.gob.mx/#,,segurateniente@hotmail.com,,-102.18313,25.44049,http://sic.gob.mx/ficha.php?table=museo&table_id=2065,20/11/2018 05:45
2140,Museo Cultural de Nadadores Dr. Américo de la Cruz,,12/12/2016,Sistema Estatal de Museos de Coahuila                                                                      ,5,Coahuila de Zaragoza,21,Nadadores,1,Nadadores,Vicente Guerrero 129 esq. Manuel Acuña,Centro,27550,"(866) 638 38 11, 732 44 76",https://www.facebook.com/museoculturaldenadadores/,,americo_de_lacruz@yahoo.com.mx; jvillarrealc@hotmail.com,,-101.59111,27.02608,http://sic.gob.mx/ficha.php?table=museo&table_id=2140,05/02/2020 04:46
2178,Museo de los Metales,,28/09/2007,,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,Blvd. Laguna 3200 Pte.,Col. Metalúrgica,27370,"871 729 55 00 exts. 7030, 7037",https://museodelosmetales.wordpress.com/,https://www.facebook.com/pg/MuseoDeLosMetales/about/?ref=page_internal,museo_metales@penoles.com.mx,,-103.44513,25.52301,http://sic.gob.mx/ficha.php?table=museo&table_id=2178,31/07/2020 10:40
1062,Museo Comunitario de Ixtlahuacán,Arqueologia,17/05/1995,Ayuntamiento de Ixtlahucán,6,Colima,6,Ixtlahuacán,1,Ixtlahuacán,México 2 esq. Niño Artillero,Centro,28700,"313 324 90 72, 313 324 90 32",,http://www.ixtlahuacan.com/museo.htm,dmec_ixtlahuacan@outlook.com,,-103.73583,18.99778,http://sic.gob.mx/ficha.php?table=museo&table_id=1062,05/05/2021 08:28
252,Museo de las Culturas de Occidente María Ahumada de Gómez,Arqueologia,01/12/1980,Secretaría de Cultura del Gobierno del Estado de Colima,6,Colima,2,Colima,1,Colima,Calz. Galván Nte. s/n,Centro,28000,"(312) 313 06 08,  330 71 92",https://www.facebook.com/profile.php?id=100011077938940&fref=ts,http://culturacolima.gob.mx/v2/ma-ahumada-de-gomez/,contacto@colima.gob.mx,,-103.71439,19.24297,http://sic.gob.mx/ficha.php?table=museo&table_id=252,26/09/2018 06:30
861,Museo Arqueológico Caxitlán,Arqueologia,25/07/2003,Secretaría de Cultura del Gobierno del Estado de Colima,6,Colima,9,Tecomán,1,Tecomán,Av. Insurgentes 1000,Col. Tepeyac,28110,(313) 324 28 47,,http://culturacolima.gob.mx/v2/caxitlan/, bomborucha1@gmail.com; bomborucha_17hotmail.com,,-103.88423,18.9262,http://sic.gob.mx/ficha.php?table=museo&table_id=861,10/03/2017 12:20
